,code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,Early Bird,Last Minite,Late Reg,Regular Reg,sum_click,learning_pattern,learning_pattern_0,learning_pattern_1,learning_pattern_2,avg_ahead_ddl,std_assess_score,pass_prob
14166,DDD,2014J,680025,0,1,9,0,0,60,0,1,0,0,0,671.0,0.0,1.0,0.0,0.0,-5.428571428571429,14.998412614419596,0.6161652150398348
14167,DDD,2014J,680087,1,2,8,0,0,60,0,0,0,0,1,756.0,0.0,1.0,0.0,0.0,-4.428571428571429,7.499206307209799,0.5666414697607226
14168,DDD,2014J,680314,0,2,4,0,0,150,0,0,0,0,1,229.0,0.0,1.0,0.0,0.0,-4.0,13.243275663875812,0.36343419579113395
14169,DDD,2014J,680331,1,2,9,0,0,120,1,1,0,0,0,131.0,0.0,1.0,0.0,0.0,-0.16666666666666666,31.46691384083712,0.2153384064951117
14170,DDD,2014J,680373,0,3,2,1,0,60,0,1,0,0,0,535.0,0.0,1.0,0.0,0.0,-4.5,1.7320508075688772,0.6434886879455309
14171,DDD,2014J,680414,1,2,1,0,0,80,0,1,0,0,0,1081.0,1.0,0.0,1.0,0.0,-9.0,13.243275663875812,0.3694655765171732
14172,DDD,2014J,680431,1,1,6,0,0,60,0,1,0,0,0,1186.0,2.0,0.0,0.0,1.0,-2.6666666666666665,24.038857432637403,0.6314597389606178
14173,DDD,2014J,680492,1,3,4,1,0,90,0,1,0,0,0,1653.0,2.0,0.0,0.0,1.0,-4.142857142857143,7.023769168568496,0.8017414899261708
14174,DDD,2014J,680626,1,1,2,0,0,60,0,1,0,0,0,205.0,0.0,1.0,0.0,0.0,0.0,18.98157000882698,0.24936373473122497
14175,DDD,2014J,680728,1,1,3,0,0,60,0,1,0,0,0,308.0,0.0,1.0,0.0,0.0,-4.714285714285714,22.396853520507015,0.2650972277044471
14176,DDD,2014J,680733,1,2,3,0,0,120,1,0,0,0,1,187.0,0.0,1.0,0.0,0.0,-2.5,10.606601717798213,0.23339144873631595
14177,DDD,2014J,680764,0,3,8,0,0,120,0,1,0,0,0,298.0,0.0,1.0,0.0,0.0,0.0,7.118052168020874,0.5807545799824566
14178,DDD,2014J,680812,1,2,6,0,0,60,0,0,0,0,1,309.0,0.0,1.0,0.0,0.0,2.4,6.59545297913646,0.43938729322562287
14179,DDD,2014J,680817,0,2,1,0,0,120,0,0,0,0,1,491.0,0.0,1.0,0.0,0.0,-1.0,31.986604339048828,0.33735404000885216
14180,DDD,2014J,680973,1,2,7,0,0,60,0,0,0,0,1,199.0,0.0,1.0,0.0,0.0,0.0,10.630145812734648,0.40896826802951947
14181,DDD,2014J,680981,1,1,2,0,0,120,0,0,0,0,1,61.0,0.0,1.0,0.0,0.0,3.5,24.748737341529164,0.14893571471448255
14182,DDD,2014J,680996,1,2,6,0,0,120,1,1,0,0,0,296.0,0.0,1.0,0.0,0.0,-3.6666666666666665,10.545141061171254,0.2869150728296965
14183,DDD,2014J,681059,1,2,5,0,0,60,0,1,0,0,0,420.0,0.0,1.0,0.0,0.0,-3.2857142857142856,9.52190457139047,0.43061979992880395
14184,DDD,2014J,681125,1,1,5,0,0,60,0,0,0,0,1,148.0,0.0,1.0,0.0,0.0,12.333333333333334,21.79449471770337,0.26945655191439305
14185,DDD,2014J,681211,1,2,7,0,0,60,0,1,0,0,0,203.0,0.0,1.0,0.0,0.0,-2.857142857142857,18.845234335047603,0.36740590248855726
14186,DDD,2014J,681241,0,2,0,0,0,120,1,1,0,0,0,833.0,2.0,0.0,0.0,1.0,-2.0,12.95780698670735,0.5954882279172836
14187,DDD,2014J,681356,0,3,2,0,0,90,0,1,0,0,0,273.0,0.0,1.0,0.0,0.0,-2.0,9.245333443212877,0.5212618537580463
14188,DDD,2014J,681425,1,2,5,0,0,60,0,1,0,0,0,502.0,0.0,1.0,0.0,0.0,-11.0,7.5630681604756145,0.4563825990785834
14189,DDD,2014J,681440,0,3,8,0,0,120,0,0,0,0,1,2045.0,2.0,0.0,0.0,1.0,-6.142857142857143,9.375753937938107,0.9233482021942406
14190,DDD,2014J,681495,1,2,2,0,0,60,0,1,0,0,0,172.0,0.0,1.0,0.0,0.0,-0.5,14.142135623730951,0.3130473454484609
14191,DDD,2014J,681528,1,2,1,0,0,120,0,1,0,0,0,104.0,0.0,1.0,0.0,0.0,-0.25,11.518101695447331,0.220386274672128
14192,DDD,2014J,681705,1,1,4,0,0,120,0,1,0,0,0,96.0,0.0,1.0,0.0,0.0,3.0,5.0,0.23191855763356298
14193,DDD,2014J,681729,0,2,4,1,0,90,0,1,0,0,0,1757.0,2.0,0.0,0.0,1.0,-3.4285714285714284,5.023753102820166,0.8719785651990597
14194,DDD,2014J,681746,0,2,2,0,0,60,0,0,0,0,1,1503.0,2.0,0.0,0.0,1.0,-0.7142857142857143,6.451282633635551,0.8621248572740273
14195,DDD,2014J,681799,1,2,9,0,0,60,0,1,0,0,0,837.0,0.0,1.0,0.0,0.0,-5.0,3.5118845842842505,0.6168497140251971
14196,DDD,2014J,681854,1,2,2,0,0,60,0,1,0,0,0,134.0,0.0,1.0,0.0,0.0,4.0,12.583057392117917,0.3136236518191869
14197,DDD,2014J,681872,1,2,2,0,0,60,0,1,0,0,0,21.0,0.0,1.0,0.0,0.0,2.0,13.243275663875812,0.288145992055252
14198,DDD,2014J,681923,0,1,5,0,0,60,0,0,0,0,1,1328.0,2.0,0.0,0.0,1.0,-0.5714285714285714,17.308131862550294,0.8004568207445074
14199,DDD,2014J,682018,1,1,1,0,0,60,0,1,0,0,0,75.0,0.0,1.0,0.0,0.0,3.0,3.5355339059327378,0.274983469938739
14200,DDD,2014J,682022,1,1,9,0,0,60,0,1,0,0,0,831.0,0.0,1.0,0.0,0.0,-3.7142857142857144,26.08593855846844,0.44216012850883624
14201,DDD,2014J,682031,0,2,0,0,0,120,0,1,0,0,0,1983.0,2.0,0.0,0.0,1.0,-3.2,15.642889758609181,0.8250443924570914
14202,DDD,2014J,682117,1,2,9,0,0,60,0,1,0,0,0,260.0,0.0,1.0,0.0,0.0,-3.142857142857143,10.309496315810694,0.45164700973338767
14203,DDD,2014J,682294,0,2,9,0,0,60,0,1,0,0,0,1530.0,2.0,0.0,0.0,1.0,-4.571428571428571,10.73933579572468,0.8996856322995005
14204,DDD,2014J,682299,1,1,3,0,0,60,0,1,0,0,0,923.0,2.0,0.0,0.0,1.0,-5.0,16.354699339217166,0.5642654570223437
14205,DDD,2014J,682306,0,3,7,1,0,60,0,1,0,0,0,5280.0,2.0,0.0,0.0,1.0,-3.5714285714285716,8.266397845091495,0.9968741747369338
14206,DDD,2014J,682385,0,1,5,1,0,60,1,1,0,0,0,999.0,2.0,0.0,0.0,1.0,-5.0,15.524174696260024,0.7034401996654412
14207,DDD,2014J,682541,1,2,9,0,0,120,0,1,0,0,0,271.0,0.0,1.0,0.0,0.0,1.4285714285714286,27.60089715588107,0.2827554824626715
14208,DDD,2014J,682660,1,1,4,0,0,60,0,1,0,0,0,1537.0,2.0,0.0,0.0,1.0,-3.5714285714285716,8.15329322888552,0.7424122735819598
14209,DDD,2014J,682684,1,2,6,0,0,60,0,1,0,0,0,805.0,2.0,0.0,0.0,1.0,-3.142857142857143,11.349428347257135,0.6658776850858644
14210,DDD,2014J,682740,0,1,2,0,0,120,0,1,0,0,0,937.0,2.0,0.0,0.0,1.0,-3.7142857142857144,14.987296207757009,0.6145980844928556
14211,DDD,2014J,682787,1,2,5,0,0,60,0,1,0,0,0,85.0,0.0,1.0,0.0,0.0,-2.0,13.243275663875812,0.339931034304859
14212,DDD,2014J,682813,1,2,3,0,0,90,0,1,0,0,0,332.0,0.0,1.0,0.0,0.0,-6.666666666666667,18.610033136277146,0.2938971716002835
14213,DDD,2014J,682819,0,3,2,0,0,60,0,1,0,0,0,599.0,0.0,1.0,0.0,0.0,-0.3333333333333333,28.112274899054327,0.5529694158244207
14214,DDD,2014J,682897,0,2,2,0,0,120,0,1,0,0,0,570.0,0.0,1.0,0.0,0.0,-3.142857142857143,9.357960705807038,0.4761375350592417
14215,DDD,2014J,683396,1,3,5,0,0,60,0,0,0,0,1,922.0,0.0,1.0,0.0,0.0,-3.142857142857143,22.223968185379537,0.5474106111575556
14216,DDD,2014J,683486,1,1,0,0,0,60,0,0,0,0,1,446.0,0.0,1.0,0.0,0.0,0.0,7.0710678118654755,0.3199952772100474
14217,DDD,2014J,683487,0,1,0,0,0,180,1,1,0,0,0,320.0,0.0,1.0,0.0,0.0,4.0,13.243275663875812,0.20957345618209244
14218,DDD,2014J,683648,0,1,7,0,0,60,0,1,0,0,0,1655.0,2.0,0.0,0.0,1.0,-3.142857142857143,13.111245627504731,0.8686850296021285
14219,DDD,2014J,683653,1,2,9,0,0,60,0,1,0,0,0,338.0,0.0,1.0,0.0,0.0,-1.0,11.279986491042232,0.4655520489429999
14220,DDD,2014J,683713,0,2,7,1,0,120,0,1,0,0,0,2242.0,2.0,0.0,0.0,1.0,-3.857142857142857,10.291003930849602,0.9043779272598156
14221,DDD,2014J,683718,1,2,9,1,0,90,0,1,0,0,0,893.0,2.0,0.0,0.0,1.0,-2.2857142857142856,18.068652148851353,0.6302892142737266
14222,DDD,2014J,684095,1,2,5,0,0,90,1,1,0,0,0,913.0,0.0,1.0,0.0,0.0,0.0,28.529016139796372,0.364881319090412
14223,DDD,2014J,684141,1,3,8,0,0,60,0,0,0,0,1,691.0,0.0,1.0,0.0,0.0,-4.0,13.525989093311475,0.5834356194972121
14224,DDD,2014J,684217,1,1,6,0,0,60,0,1,0,0,0,705.0,2.0,0.0,0.0,1.0,-0.8571428571428571,11.682302447556749,0.5850147689686575
14225,DDD,2014J,684233,1,1,3,0,0,60,0,1,0,0,0,1031.0,2.0,0.0,0.0,1.0,-5.0,12.645345464033866,0.6067235916653879
14226,DDD,2014J,684241,1,3,9,1,0,60,0,1,0,0,0,1116.0,2.0,0.0,0.0,1.0,-3.2857142857142856,2.360387377408331,0.8188019056309698
14227,DDD,2014J,684305,0,2,1,0,0,90,0,1,0,0,0,286.0,0.0,1.0,0.0,0.0,6.2,14.5,0.4233277445933334
14228,DDD,2014J,684407,1,2,7,0,0,60,0,1,0,0,0,869.0,2.0,0.0,0.0,1.0,-3.2857142857142856,14.501231474799454,0.6786791561319931
14229,DDD,2014J,684441,0,2,6,0,0,60,0,0,0,0,1,369.0,0.0,1.0,0.0,0.0,-4.285714285714286,8.164965809277259,0.5996640005075995
14230,DDD,2014J,684480,1,3,7,2,0,60,0,1,0,0,0,1780.0,2.0,0.0,0.0,1.0,-7.714285714285714,6.05136741729071,0.861888592428749
14231,DDD,2014J,684632,0,2,7,0,0,60,0,1,0,0,0,1001.0,2.0,0.0,0.0,1.0,-3.0,4.690415759823428,0.8457702578949948
14232,DDD,2014J,684663,1,1,7,0,0,120,1,1,0,0,0,229.0,0.0,1.0,0.0,0.0,-1.0,3.5355339059327378,0.26599473186458805
14233,DDD,2014J,684744,0,2,3,0,0,60,0,1,0,0,0,601.0,0.0,1.0,0.0,0.0,1.0,15.0,0.5727766591423243
14234,DDD,2014J,684854,1,2,6,0,0,60,0,0,0,0,1,1353.0,2.0,0.0,0.0,1.0,-5.0,18.108140763335197,0.7443661892087717
14235,DDD,2014J,684868,1,2,5,0,0,120,0,1,0,0,0,62.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.25213595488370594
14236,DDD,2014J,684936,1,2,3,0,0,60,0,1,0,0,0,608.0,0.0,1.0,0.0,0.0,1.75,10.214368964029706,0.4412426576447925
14237,DDD,2014J,685015,1,2,3,1,0,150,0,1,0,0,0,1422.0,2.0,0.0,0.0,1.0,-3.6666666666666665,10.670832519848986,0.5968392293474316
14238,DDD,2014J,685069,0,2,2,0,0,120,1,1,0,0,0,294.0,0.0,1.0,0.0,0.0,-0.2,29.656365252673837,0.28728307247242035
14239,DDD,2014J,685191,1,3,9,0,0,90,0,0,0,0,1,1733.0,2.0,0.0,0.0,1.0,-5.0,10.997835284835874,0.8580955118408999
14240,DDD,2014J,685224,1,2,2,1,0,60,0,1,0,0,0,1922.0,2.0,0.0,0.0,1.0,-2.7142857142857144,6.051367417290708,0.8170682006299962
14241,DDD,2014J,685294,1,3,7,1,0,60,0,1,0,0,0,1416.0,2.0,0.0,0.0,1.0,-2.0,22.611627855723132,0.7783084559714976
14242,DDD,2014J,685412,1,2,9,0,0,120,0,1,0,0,0,603.0,0.0,1.0,0.0,0.0,-1.8571428571428572,6.976149845485449,0.4472999838797569
14243,DDD,2014J,685458,1,1,2,0,0,120,0,1,0,0,0,1075.0,2.0,0.0,0.0,1.0,-3.857142857142857,12.726051271010224,0.5017175853776642
14244,DDD,2014J,685611,1,2,6,0,0,90,0,0,0,0,1,2369.0,2.0,0.0,0.0,1.0,-3.7142857142857144,11.058287131636359,0.8758614456786966
14245,DDD,2014J,685615,0,2,9,0,0,90,0,1,0,0,0,1354.0,2.0,0.0,0.0,1.0,-2.7142857142857144,11.880355935023882,0.8590441931160995
14246,DDD,2014J,685623,0,2,0,0,0,60,0,1,0,0,0,373.0,0.0,1.0,0.0,0.0,-3.1666666666666665,17.025471114382317,0.4619111797323251
14247,DDD,2014J,685697,0,2,2,0,0,120,0,0,0,0,1,840.0,0.0,1.0,0.0,0.0,-5.571428571428571,8.962886439832502,0.54210044632661
14248,DDD,2014J,685843,1,2,2,0,0,60,0,1,0,0,0,845.0,2.0,0.0,0.0,1.0,-3.4285714285714284,5.851332774513447,0.6428060432935844
14249,DDD,2014J,685910,0,1,6,0,0,60,0,1,0,0,0,672.0,0.0,1.0,0.0,0.0,-2.0,8.866738273967918,0.6024337887694812
14250,DDD,2014J,686038,0,1,7,0,0,60,0,1,0,0,0,1210.0,2.0,0.0,0.0,1.0,-3.7142857142857144,15.741966961263886,0.8056848027155111
14251,DDD,2014J,686078,0,2,2,0,0,60,0,1,0,0,0,429.0,0.0,1.0,0.0,0.0,-0.5,24.474476501040833,0.46951489538688007
14252,DDD,2014J,686268,1,2,8,0,0,120,0,1,0,0,0,683.0,0.0,1.0,0.0,0.0,-1.5714285714285714,16.121562018140857,0.4052648937360952
14253,DDD,2014J,686312,0,1,8,0,0,60,0,1,0,0,0,2078.0,2.0,0.0,0.0,1.0,-4.428571428571429,12.009916537515785,0.9141180832796374
14254,DDD,2014J,686370,1,2,5,0,0,60,0,1,0,0,0,872.0,2.0,0.0,0.0,1.0,-4.0,11.990273836183503,0.6626823787789038
14255,DDD,2014J,686384,1,2,2,0,0,60,0,1,0,0,0,447.0,0.0,1.0,0.0,0.0,2.5,11.870832602082581,0.38217059289413463
14256,DDD,2014J,686399,1,1,1,0,0,120,0,0,0,0,1,554.0,0.0,1.0,0.0,0.0,-4.333333333333333,14.320148975016517,0.2407276974379233
14257,DDD,2014J,686549,1,1,1,0,0,60,0,1,0,0,0,249.0,0.0,1.0,0.0,0.0,0.0,13.228756555322953,0.2674508878702823
14258,DDD,2014J,686584,0,2,9,0,0,120,1,1,0,0,0,449.0,2.0,0.0,0.0,1.0,-3.142857142857143,13.189100839419684,0.6422780805472426
14259,DDD,2014J,686838,1,1,3,0,0,120,0,1,0,0,0,141.0,0.0,1.0,0.0,0.0,-1.5,3.5355339059327378,0.23234000748686887
14260,DDD,2014J,686854,1,2,5,0,0,60,0,1,0,0,0,404.0,0.0,1.0,0.0,0.0,-3.7142857142857144,16.970562748477143,0.3905676279451522
14261,DDD,2014J,686871,1,2,4,0,0,60,0,0,0,0,1,202.0,0.0,1.0,0.0,0.0,-4.166666666666667,18.575970140659322,0.3276495133724529
14262,DDD,2014J,687050,0,3,3,0,0,90,0,1,0,0,0,209.0,0.0,1.0,0.0,0.0,-5.571428571428571,10.62118278769007,0.5137768108956302
14263,DDD,2014J,687244,1,2,7,0,0,60,0,1,0,0,0,182.0,0.0,1.0,0.0,0.0,-2.4285714285714284,13.64690790025694,0.3875846463528804
14264,DDD,2014J,687411,0,2,9,0,0,120,1,1,0,0,0,627.0,2.0,0.0,0.0,1.0,-5.0,2.9920529661723836,0.721798246167008
14265,DDD,2014J,687446,1,1,3,0,0,60,1,1,0,0,0,694.0,0.0,1.0,0.0,0.0,-1.5714285714285714,11.954277975049848,0.3547958452129223
14266,DDD,2014J,687600,0,2,5,0,0,120,0,1,0,0,0,411.0,0.0,1.0,0.0,0.0,-2.5714285714285716,13.35949813713788,0.4660938230897571
14267,DDD,2014J,687720,1,2,2,1,0,120,0,0,0,0,1,529.0,0.0,1.0,0.0,0.0,2.7142857142857144,11.4142767745361,0.2933765937970366
14268,DDD,2014J,687765,0,1,3,0,0,150,0,1,0,0,0,315.0,0.0,1.0,0.0,0.0,1.5,13.243275663875812,0.3112972795724407
14269,DDD,2014J,687781,0,1,3,0,0,60,0,1,0,0,0,1582.0,2.0,0.0,0.0,1.0,-2.142857142857143,16.964949861686115,0.8169455758367657
14270,DDD,2014J,687792,0,3,2,0,0,60,0,1,0,0,0,680.0,0.0,1.0,0.0,0.0,-5.142857142857143,8.668497975016036,0.6621239152632903
14271,DDD,2014J,687823,1,3,6,0,0,120,0,1,0,0,0,988.0,2.0,0.0,0.0,1.0,-2.0,12.954131534360911,0.6623169209072559
14272,DDD,2014J,687835,1,2,6,0,0,60,0,1,0,0,0,996.0,0.0,1.0,0.0,0.0,-2.142857142857143,10.796824930109247,0.5729836360906824
14273,DDD,2014J,687861,1,2,2,0,0,120,0,1,0,0,0,433.0,0.0,1.0,0.0,0.0,-6.571428571428571,18.428755997599175,0.26039353032280294
14274,DDD,2014J,687975,0,2,7,0,0,120,0,1,0,0,0,742.0,2.0,0.0,0.0,1.0,-3.7142857142857144,9.571783930858848,0.7224454188303573
14275,DDD,2014J,687981,1,1,0,0,0,90,0,0,0,0,1,452.0,0.0,1.0,0.0,0.0,-1.0,17.062908812475595,0.2398228638828669
14276,DDD,2014J,688171,1,2,2,0,0,120,1,1,0,0,0,77.0,0.0,1.0,0.0,0.0,1.0,13.243275663875812,0.1960786783302949
14277,DDD,2014J,688175,1,2,8,0,0,60,0,1,0,0,0,512.0,0.0,1.0,0.0,0.0,-2.7142857142857144,12.488089563755574,0.48359679137257816
14278,DDD,2014J,688284,1,1,9,0,0,120,0,1,0,0,0,480.0,0.0,1.0,0.0,0.0,-0.6666666666666666,15.791347841988241,0.3204511524131352
14279,DDD,2014J,688437,1,2,4,0,0,120,0,1,0,0,0,684.0,0.0,1.0,0.0,0.0,-2.4285714285714284,16.258331197676267,0.34609933170699936
14280,DDD,2014J,688525,0,2,6,1,0,60,0,1,0,0,0,987.0,0.0,1.0,0.0,0.0,-5.714285714285714,11.224972160321824,0.6935797549346212
14281,DDD,2014J,688571,1,2,1,1,0,60,0,1,0,0,0,411.0,0.0,1.0,0.0,0.0,-0.7142857142857143,19.8110118488731,0.30382017147355683
14282,DDD,2014J,688592,1,3,2,0,0,60,0,0,0,0,1,423.0,0.0,1.0,0.0,0.0,-3.6666666666666665,7.635443667528429,0.4582987610496559
14283,DDD,2014J,688608,1,1,2,0,0,90,0,1,0,0,0,1576.0,2.0,0.0,0.0,1.0,-2.4285714285714284,15.925421426733035,0.6484889665916406
14284,DDD,2014J,688722,0,2,9,0,0,60,0,1,0,0,0,1356.0,2.0,0.0,0.0,1.0,-3.7142857142857144,10.719363875937873,0.8842978091176703
14285,DDD,2014J,688843,0,2,4,0,0,180,0,1,0,0,0,346.0,0.0,1.0,0.0,0.0,1.7142857142857142,9.75412000863518,0.357806142994375
14286,DDD,2014J,688911,1,3,8,1,0,60,0,1,0,0,0,1023.0,2.0,0.0,0.0,1.0,-2.142857142857143,8.234653836654203,0.7760427343296308
14287,DDD,2014J,689017,1,2,7,0,0,120,0,1,0,0,0,1168.0,2.0,0.0,0.0,1.0,-5.142857142857143,17.047552540439572,0.6378857416747912
14288,DDD,2014J,689038,0,2,2,0,0,120,0,1,0,0,0,725.0,2.0,0.0,0.0,1.0,-3.5714285714285716,13.414633090486706,0.6345115403797841
14289,DDD,2014J,689050,1,3,8,0,0,120,0,0,0,0,1,1364.0,2.0,0.0,0.0,1.0,-4.428571428571429,6.447590912226719,0.7831932189712597
14290,DDD,2014J,689135,0,2,0,0,0,60,0,1,0,0,0,1186.0,2.0,0.0,0.0,1.0,-3.857142857142857,10.823255385643323,0.7878514288889391
14291,DDD,2014J,689190,0,2,1,0,0,90,0,1,0,0,0,676.0,0.0,1.0,0.0,0.0,-2.857142857142857,11.010817192111372,0.5275324650057389
14292,DDD,2014J,689198,0,2,8,0,0,120,1,1,0,0,0,202.0,0.0,1.0,0.0,0.0,6.0,13.243275663875812,0.4304820878724243
14293,DDD,2014J,689231,1,2,4,0,0,60,0,1,0,0,0,1196.0,2.0,0.0,0.0,1.0,-2.7142857142857144,10.230672835481878,0.7213453185110433
14294,DDD,2014J,689346,0,2,0,0,0,120,1,0,0,0,1,166.0,0.0,1.0,0.0,0.0,1.6666666666666667,7.6376261582597325,0.3325456630197141
14295,DDD,2014J,689418,1,2,4,0,0,120,0,1,0,0,0,1763.0,2.0,0.0,0.0,1.0,-2.2857142857142856,11.32843031197762,0.7409819141299333
14296,DDD,2014J,689527,0,3,0,0,0,120,0,1,0,0,0,148.0,0.0,1.0,0.0,0.0,0.0,38.890872965260115,0.27829160892637217
14297,DDD,2014J,689574,0,2,5,0,0,120,0,1,0,0,0,1537.0,2.0,0.0,0.0,1.0,-4.0,13.165611772087667,0.817185170177919
14298,DDD,2014J,689650,1,2,4,0,0,60,0,1,0,0,0,496.0,0.0,1.0,0.0,0.0,-2.142857142857143,11.030261405182863,0.4255908876667847
14299,DDD,2014J,689759,1,1,8,0,0,120,0,1,0,0,0,575.0,0.0,1.0,0.0,0.0,-2.4285714285714284,13.974466511667421,0.3336315901548237
14300,DDD,2014J,689900,0,2,8,1,0,120,0,1,0,0,0,224.0,0.0,1.0,0.0,0.0,1.6666666666666667,14.36430761761016,0.444058609572509
14301,DDD,2014J,689921,0,1,0,1,0,60,0,1,0,0,0,3196.0,2.0,0.0,0.0,1.0,-2.142857142857143,5.186980037050646,0.950583083481565
14302,DDD,2014J,689956,1,3,9,0,0,60,0,1,0,0,0,289.0,0.0,1.0,0.0,0.0,-3.6666666666666665,18.184242262647807,0.48085715843049004
14303,DDD,2014J,689990,1,2,4,0,0,120,1,1,0,0,0,1473.0,2.0,0.0,0.0,1.0,-4.428571428571429,5.798193478924935,0.6765852633748403
14304,DDD,2014J,690133,0,2,4,0,0,60,0,1,0,0,0,497.0,0.0,1.0,0.0,0.0,-2.4285714285714284,2.9277002188456014,0.6218243711690037
14305,DDD,2014J,690168,0,3,4,0,0,60,0,1,0,0,0,2105.0,2.0,0.0,0.0,1.0,-4.166666666666667,14.338758663147935,0.9304626448801615
14306,DDD,2014J,690192,1,3,8,1,0,60,0,1,0,0,0,784.0,2.0,0.0,0.0,1.0,-4.285714285714286,7.674943772091227,0.7367079274611783
14307,DDD,2014J,690298,1,2,0,0,0,120,0,1,0,0,0,66.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.19852939920255985
14308,DDD,2014J,690365,1,1,1,1,0,90,0,1,0,0,0,2363.0,2.0,0.0,0.0,1.0,-1.6666666666666667,9.826834010334494,0.7886339214151921
14309,DDD,2014J,690669,1,3,6,0,0,210,0,0,0,0,1,380.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.3072966119713497
14310,DDD,2014J,690711,1,3,4,0,0,60,0,1,0,0,0,1100.0,2.0,0.0,0.0,1.0,-5.285714285714286,11.412190641506792,0.74731934362789
14311,DDD,2014J,690733,1,3,7,2,0,120,0,1,0,0,0,3970.0,2.0,0.0,0.0,1.0,-18.428571428571427,7.319250547113999,0.9682870195876222
14312,DDD,2014J,690783,1,1,7,0,0,120,0,0,0,0,1,88.0,0.0,1.0,0.0,0.0,7.0,13.243275663875812,0.23704548978138204
14313,DDD,2014J,690867,1,1,1,0,0,60,1,1,0,0,0,269.0,0.0,1.0,0.0,0.0,1.75,22.36626924634504,0.2103922038830893
14314,DDD,2014J,690882,0,3,3,0,0,60,0,1,0,0,0,366.0,0.0,1.0,0.0,0.0,-4.0,6.972736021035618,0.6175973326531088
14315,DDD,2014J,690884,0,2,3,0,0,120,0,1,0,0,0,1540.0,2.0,0.0,0.0,1.0,-2.7142857142857144,15.720777879699757,0.7901391644810065
14316,DDD,2014J,690932,1,2,5,0,0,60,0,1,0,0,0,36.0,0.0,1.0,0.0,0.0,2.5,31.81980515339464,0.25408366973565333
14317,DDD,2014J,691088,0,3,0,0,0,60,0,1,0,0,0,347.0,0.0,1.0,0.0,0.0,-2.142857142857143,28.330532074407774,0.461773058615677
14318,DDD,2014J,691202,0,1,7,1,0,60,0,1,0,0,0,801.0,0.0,1.0,0.0,0.0,-1.5,13.880441875771341,0.6009008196226377
14319,DDD,2014J,691207,1,1,6,0,0,60,0,1,0,0,0,1483.0,2.0,0.0,0.0,1.0,-4.285714285714286,15.159469773363574,0.7292729150728926
14320,DDD,2014J,691257,0,2,0,0,0,120,0,1,0,0,0,126.0,0.0,1.0,0.0,0.0,6.5,28.284271247461902,0.268921571077174
14321,DDD,2014J,691428,1,2,4,0,0,120,0,1,0,0,0,309.0,0.0,1.0,0.0,0.0,0.0,7.0710678118654755,0.3109164871200163
14322,DDD,2014J,691444,0,1,4,0,0,120,0,1,0,0,0,496.0,2.0,0.0,0.0,1.0,-1.4285714285714286,11.761519176251568,0.5622273366811533
14323,DDD,2014J,691640,1,1,9,0,0,60,0,1,0,0,0,190.0,0.0,1.0,0.0,0.0,4.0,17.559422921421234,0.34418664969693913
14324,DDD,2014J,691761,1,1,7,1,0,60,0,0,0,0,1,1132.0,2.0,0.0,0.0,1.0,-2.7142857142857144,8.521681032463466,0.6865876484089052
14325,DDD,2014J,691782,0,1,8,0,0,60,0,1,0,0,0,7561.0,2.0,0.0,0.0,1.0,-7.142857142857143,6.86606562325595,0.9994780195816013
14326,DDD,2014J,691834,0,2,6,0,0,120,0,1,0,0,0,622.0,0.0,1.0,0.0,0.0,-2.857142857142857,33.393754762572854,0.43005096783949154
14327,DDD,2014J,692426,1,2,5,1,0,60,0,0,0,0,1,1200.0,0.0,1.0,0.0,0.0,-0.14285714285714285,32.800987209301525,0.47536742697166406
14328,DDD,2014J,692477,1,3,4,0,0,120,0,1,0,0,0,1183.0,0.0,1.0,0.0,0.0,-4.285714285714286,5.66946709513841,0.5714797733266085
14329,DDD,2014J,692603,0,2,8,0,0,120,1,1,0,0,0,659.0,0.0,1.0,0.0,0.0,-2.7142857142857144,5.477225575051662,0.5716065633556225
14330,DDD,2014J,692652,1,3,2,0,0,60,0,1,0,0,0,779.0,0.0,1.0,0.0,0.0,-3.5714285714285716,7.319250547113998,0.5401270740317694
14331,DDD,2014J,692753,0,1,8,0,0,60,1,1,0,0,0,149.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.45447897076137467
14332,DDD,2014J,693058,1,2,9,0,0,120,0,0,0,0,1,1024.0,2.0,0.0,0.0,1.0,-3.142857142857143,5.64843003893665,0.6897622049363418
14333,DDD,2014J,693061,1,1,1,0,0,60,0,1,0,0,0,328.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.2820103867120068
14334,DDD,2014J,693082,0,3,5,1,0,120,0,1,0,0,0,263.0,0.0,1.0,0.0,0.0,-1.6666666666666667,5.773502691896258,0.5106385676089262
14335,DDD,2014J,693085,1,2,3,0,0,60,0,1,0,0,0,1928.0,2.0,0.0,0.0,1.0,6.428571428571429,12.780193008453876,0.8220891980399527
14336,DDD,2014J,693145,1,2,2,0,0,120,0,1,0,0,0,538.0,0.0,1.0,0.0,0.0,-0.8571428571428571,9.08164029656485,0.32088684539278056
